Text,Label
the nineteenth cpc communist party of china national congress report pointed out that we should adhere to the harmonious coexistence of man and nature and accelerate the implementation of the strategy of rural revitalization liaoning adheres to government guidance and takes the protection of the traditional village culture and innovation development of the tourism industry as the focus of reform in addition liaoning constructs a number of characteristic villages with strong northeast china style relying on the cultural heritage through networking cloud computing and other electronic information technology with new generation all round and three dimensional perception of traditional village tourism is made and the smart collection processing and timely distribution of relevant information are carried out various tourism stakeholders make intelligent decisions based on this to realize the tourism form of the sustainable development of rural tourism smart village construction can not only promote the protection and inheritance of village culture but also promote the transformation and upgrading of traditional tourism industry so as to realize the coordinated development of production life and ecology of traditional villages 2018 ieee big data distributed computer systems planning smart city electronic information government guidances innovation strategy intelligent decisions liaoning province smart village tourism industry traditional village rural areas liaoning province smart village tourism industry traditional village,Data_Analysis
risk is a widely accepted entrepreneurial construct and entrepreneurship is a key feature of the tourism industry yet investigating types of risks and calls for research on ethical entrepreneurship in tourism have largely been neglected this research provides an original contribution to academia about risk types and subsequent coping mechanisms as faced by ethical tourism entrepreneurs using methods from personal construct theory 15 in depth interviews with self defined ethical tourism entrepreneurs were conducted an existing consumer risk framework monetary functional social and psychological risk provided a priori themes for analysis through constant comparison of data different forms of intelligence survival system emotional and spiritual have emerged as coping mechanisms these in vivo themes have been paired with risk types to develop an original conceptual framework for risk faced by ethical tourism entrepreneurs the implications of this framework are significant in providing support to nascent entrepreneurs government start up initiatives and entrepreneurial incubator programs the author s 2019 conceptual framework coping strategy risk assessment tourism development tourism management tourism market coping mechanisms ethical entrepreneur forms of intelligence risk types tourism entrepreneur,Smart_Mobility
based on an extensive media debate overtourism has found its way into tourism research much has been discussed about terminology and singular examples of much cited city destinations but questions about long term strategies and management processes are only at the beginning this chapter examines the tension between operational and strategic management perspectives and propagates the intelligent combination of short term measures and long term strategies nineteen qualitative interviews in european urban and rural destinations were conducted with destination managers and data analysis was carried out using the qualitative analysis method gabek and its accompanying software winrelan the results underline that the immediate need for action is not always seen in one s own destination and that sometimes a wait and see attitude is adopted in relation to concrete reaction strategies future strategies should be designed with a focus on a broad regional stakeholder group in particular the local inhabitants the objectives of such development processes can have transformative consequences for the organisation of tourism at destination level questions of living space development come to the fore and the classical topics of destination marketing and management may reduce in importance 2020 selection and editorial matter harald pechlaner elisa innerhofer and greta erschbamer No Keywords,Data_Analysis
traditional models of route generation are based on choosing routes that minimize expected travel time between origin and destination such approaches do not account for the fact that travelers often incorporate travel time variability within their decision making thus a route with lower travel time variability is preferred by some travelers even if such a route is not one with the lowest mean travel time such traveler behavior is best captured by a multiobjective model in which the choice of a route is based on the mean as well as the variance of the path travel time our route planning model is intended to help travelers make choices that reflect their decision making process better we formulate a network flow multiobjective model in which one of the objectives expectation is linear whereas the other variance is quadratic in order to present the user with a series of options we solve a series of parametric 0 1 quadratic integer programs by utilizing the network structure of the problem w e devise an effective algorithm in which the 0 1 quadratic program is solved by using a continuous relaxation together with an enumeration of some selected paths finally we note that the data requirements for the model can be easily satisfied in practice algorithms decision making optimization quadratic programming advanced traveler information systems atis intelligent vehicle highway systems,Tourism_Experience
purpose the purpose of this study is to identify the knowledge gap and future opportunities for developing mobile recommender system in tourism sector that lead to comfortable targeted and attractive tourism a recommender system improves the traditional classification algorithms and has incorporated many advanced machine learning algorithms design methodology approach design of this application followed a smart hybrid and context aware recommender system which includes various recommender systems with the recommender system s help useful management for time and budget is obtained for tourists since they usually have financial and time constraints for selecting the point of interests pois and so more purposeful trip planned with decreased traffic and air pollution findings the finding of this research showed that the inclusion of additional information about the item user circumstances objects or conditions and the environment could significantly impact recommendation quality and information and communications technology has become one part of the tourism value chain practical implications the application consists of 1 registration with without social media accounts 2 user information country gender age and his her specific interests 3 context data available time alert price spend time weather location transportation social implications the study s social implications include connecting the app and registration through social media to a more social relationship with its textual reviews or user review as user generated content for increasing accuracy originality value the originality of this research work lies on introducing a new content and knowledge based algorithm for poi recommendations an alert context emphasizing on safety supplies and essential infrastructure is considered as a novel context for this application 2021 emerald publishing limited ict oman recommender system smart sustainable development goals tourism,Tech_Communication
intercultural competence and awareness are important in the hospitality and tourism industry and a goal of hospitality and tourism education internships are a common component of hospitality and tourism education and this study investigates the effect of international internships of longer duration on student s cultural intelligence cq findings show that international internships have a positive effect on overall cq in comparison to domestic internships with significant increase in the two dimensions of cognitive and motivational cq the research adds to the hospitality literature on internships and the cq literature on the effects of a working international experience in a specific industry 2023 ichrie cq cultural intelligence hospitality internships intercultural competence,Sustainability
there is a fundamental change in business processes in many areas of the economy including the tourism and hospitality industry in nowadays conditions of widespread digital transformation the covid 19 pandemic has accelerated this process and confirmed the vital importance of digital technologies for the development of the tourism business which are the most important tool for obtaining a competitive advantage for tourism enterprises these changes increase the need for the formation of various types of digital competencies for the tourism industry the study is aimed at identifying the skills of using digital technologies of specialists in the field of tourism and hospitality it is implemented through a questionnaire survey of tourism professionals which made it possible to determine the gap between current and necessary skills for mastering digital competencies in the future the largest gap was recorded for the most advanced but also the least necessary according to the respondents skills in the field of artificial intelligence robotics augmented and virtual reality the creation of digital resources the use and implementation of security procedures on the internet the research data shows necessary competencies and skills of employees working in tourism and hospitality industry are described as well as promising requirements for employees of the tourism industry the results of the study make it possible to adapt the curricula of educational programs in the areas of tourism hospitality service in order to increase the level of mastery of these competencies provide an opportunity for more efficient employment of future graduates and also improve career prospects in the field of tourism copyright 2023 by cherkas global university digital literacy digital skills digital technologies education hospitality personnel tourism,Smart_Mobility
purpose within the ongoing digitalization of society and dimensions of integration equality citizen needs sustainability and quality of life are of increasing importance as driving forces for cities to become smart the purpose of this paper is to examine participatory management challenges in becoming a smart old town in the context of cultural heritage design methodology approach an explorative approach was applied on a qualitative single case study including in depth interviews with 21 stakeholders representing local entrepreneurs nonprofit organizations the municipality politicians tourism organization and residents of an old town district in a norwegian city additionally participatory observations and document studies were performed findings were continuously validated with the respondents findings the present study contributes with stakeholder views on challenges arising from the development of a smart old town and suggests possible innovative solutions for participatory management the transformation of a city with cultural heritage into a smart city require efforts that go beyond smart ict implementations into issues of social sustainability research limitations implications the study brings forward the opportunities that lie in the dynamics of interaction between the spirit of cultural heritage and the body of participatory management it con tributes by responding to calls for further research to deepen the insights into stakeholder inclusion in cultural heritage based city transformation this explorative study has its limitations as it is based on one qualitative single case practical implications participatory management insights and recommendations for smart city transformation are provided social implications the study addresses socially sustainable outcomes to create democratic conditions that promote inclusion and community building by understanding what people need and expect from the place where they live and work originality value this study is positioned as unique in terms of its complex nature of transforming an old town to become a smart old town based on cultural heritage and an open and coordinated inclusion of stakeholders smartness in context of city transformation is revealed in many dimensions ranging from technology driven to more participant driven 2021 ulrika lundh snis anna karin olsson and iréne bernhard city transformation cultural heritage participatory management smart city stakeholder inclusion,Data_Analysis
with the emergence of wireless communication computer networks and on board positioning sensors mobile computing has received vast attention lately in this paper a mobile tourism guiding system has been applied for a variety of tourism applications such as navigation and tour planning services to provide intelligent personalized tourist assistant and navigation services to users anywhere and anytime a context aware framework convert primary context to useful knowledge by means of an ontology modelling and reasoning system the context aware mobile touring and navigation camton system proposed in this study investigates the development of a system that is able to adapt navigation and touring services to different contexts such as location time and user profile this system provides relevant information in each status in a computationally efficient manner the experiments conducted using the system show that the context model and the application adaptation strategies provide promising tourism services adaptation context aware mobile system navigation ontology owl tourism navigation navigation systems ontology wireless telecommunication systems adaptation application adaptation computationally efficient mobile systems ontology based context owl tourism wireless communications surveying,Tech_Communication
augmented reality ar technologies can enhance the user s experience of visiting attractions shops and restaurants by using ar based virtual elements and additional information about the places they are visiting in this work we transform the city landscape or iconic buildings into a unique experience by bringing iconic characters onto the buildings to increase users engagement our techniques transform buildings or parts of a building into a virtual character with which the user can interact we designed two unique experiences a the square in which the character will talk about the building s history and other anecdotes about the area and b the hunt in which the user is involved in a scavenger hunt where they have to identify buildings using the hints given by virtual characters we have conducted a live user study to assess our prototype s usability our preliminary experimental results demonstrated that our prototype has high usability and users using our system felt a pleasant and enjoyable experience 2023 the author s augmented reality intelligent characters tourism,Tech_Communication
with the arrival of the new retail format almost every e commerce platform has arranged fresh food retail one after another retech integrates retail and technology organically to enhance the core competitiveness of retail industry in the aspects of automation and intelligence this paper introduces the four business models of fresh e commerce and the transformation of circulation model of agricultural products compares the circulation model of traditional retail and fresh e commerce analyses the characteristics of consumption demand of fresh e commerce and gives the development strategy of fresh e commerce platform based on retech the authors published by edp sciences 2021 agricultural products agricultural robots competition sales strategic planning sustainable development tourism business models circulation models core competitiveness development strategies e commerce model fresh food retail industry electronic commerce,Smart_Mobility
purpose this study explores how predictor variables value congruence and customer ai assisted exchanges lead tourism businesses to meet customer needs through contactless technology and enhance their willingness to pay more design methodology approach the research model was designed from the perspective of consumer brand relationships and acceptance of ai device use this study collected and analyzed 647 valid questionnaires using the structural equation modeling sem approach findings the findings indicate that value congruence and customer ai assisted exchanges caix affect intimacy intimacy affects satisfaction and the willingness to pay more for contactless technological services moreover brand trust and sensory brand experience play a role in moderating contactless technological services originality value effective interactions between customers and ai assisted services significantly contribute to overall satisfaction when ai systems can understand and respond appropriately to customer queries needs and preferences they enhance customer experience and satisfaction levels increasing overall customer satisfaction with ai services 2024 emerald publishing limited ai device use acceptance consumer brand relationships contactless technology intimacy willingness to pay more,Sustainability
this paper presents m cubits integrated wysiwyas navigation environment box mi wyne box which can be integrated complementarily with previous m cubits pedestrian wysiwyas navigation systems the presented system guides a user to user s destination intuitively by reading the destination information that has been registered in felica chip or qr code in the user s mobile phone in addition an evaluation experiment is conducted in central japan international airport travel time evaluation results show that mi wyne box stabilizes the travel time and decreases people s serious losing the usability evaluation shows good results in four evaluation indexes operability response favorably and usefulness consequently it is confirmed that mi wyne box is effective as a pedestrian navigation system intelligent systems intelligent vehicle highway systems navigation systems traffic control travel time central japan international airport evaluation experiments evaluation index evaluation results navigation environment pedestrian navigation systems qr codes usability evaluation cellular telephone systems,Tech_Communication
in a well known passage kant equates the moral law within the subject to the starry heavens above him arguably the philosopher s most famous utterance aside from the categorical imperative the starry heavens above me and the moral law within me concludes the second volume of his critical philosophy the critique of practical reason of 1788 it is useful to follow kant at length on this point for in this conclusion he offers us the essential contours of an idealized kantian subject two things fill the mind with ever new and increasing admiration and awe the oftener and more steadily we reflect upon them the starry heavens above me and the moral law within me i do not merely conjecture them and seek them as though obscured in darkness or in the transcendent region beyond my horizon i see them before me and i associate them directly with the consciousness of my own existence the former begins at the place i occupy in the external world of sense and it broadens the connection in which i stand into an unbounded magnitude of worlds beyond worlds and systems of systems and into the limitless times of their periodic motion their beginning and their continuance the latter begins at my invisible self my personality and exhibits me in a world which has true infinity but which is comprehensible only to the understanding a world with which i recognize myself as existing in a universal and necessary and not only as in the first case contingent connection and thereby also in connection with all those visible worlds the former view of a countless multitude of worlds annihilates as it were my importance as an animal creature which must give back to the planet a mere speck in the universe the matter from which it came the matter which is for a little time provided with vital force we know not how the latter on the contrary infinitely raises my worth as that of an intelligence by my personality in which the moral law reveals a life independent of all animality and even of the whole world of sense at least so far as it may be inferred from the purposive destination assigned to my existence by this law a destination which is not restricted to the conditions and limits of this life but reaches into the infinite 2 1999 amelia jones and andrew stephenson for selection and editorial content individual chapters to their authors No Keywords,Smart_Mobility
religious tourism among the most rapidly expanding segments of global travel showcases numerous religious destinations filled with potential to strengthen this form of tourism for an example india is incredibly diverse country when it comes to religious tourism boasting a rich tapestry of religious traditions and sites that attract millions of pilgrims and tourists from around the world each year the adoption of technology in religious tourism presents both benefits and challenges the approach taken in this study involved qualitative research techniques for data collection incorporating a descriptive design the target audience was the tour guide devotees monks and priest purposive sampling was used to choose 50 participants a thematic evaluation was conducted by initial information collected through individual inquiries group discussions and field research and additional data sourced from various papers it investigates the challenges faced by religious sites in implementation of technological innovations like sensitivity to religious differences preservations of sacred spaces cultural and linguistic diversity financial constraint infrastructure and connectivity resistance to change ethical considerations privacy and security furthermore the chapter explores the perceived benefits that technology brings to religious tourism including enhanced visitor experiences language translation and interpretations improve access to information enhance navigation and way finding increased engagement with spiritual heritage preservation and conservation and economic benefits therefore the tourism stakeholders should be integrated together to use potentials solve challenges through examining opportunities for ensuring religious tourism 2024 igi global all rights reserved No Keywords,Sustainability
online user generated data are useful to researchers and practitioners to investigate an online destination image which contributes significantly to the development of a tourism destination brand however finding an effective and efficient way to analyse big data remains a key challenge in the tourism industry this study aims to figure out hong kong s online destination image from reviews of tourism websites by mainland chinese tourists precisely 72 284 online reviews from three tourism websites in mainland china were selected and analysed with the help of data mining and sentiment analysis the key findings demonstrate that chinese tourists have an optimistic image of hong kong mainland tourists are of the view that hong kong s weather is both hot and stuffy hong kong houses pleasant and convenient yet small hotels together with authentic yet expensive food convenient shopping with a good night view friendly locals clean and lively atmosphere and also poor service overall the sentiments manifested online by mainland tourists about hong kong s tourism industry are positive although this group also observed some negative factors this paper deepens the understanding of the destination image of hong kong while noting substantial implications for both tourism management and the authorities 2021 informa uk limited trading as taylor francis group big data in tourism chinese outbound market information and communication technology online reviews online user sentiment smart urban destination china hong kong data mining image analysis internet tourism management tourist destination,Sustainability
purpose this study aims to explain the effect of tourists attitudes towards child labor subjective norms and perceived behavioral control pbc on their intention to visit a destination with the model created with the help of theory of planned behavior tpb design methodology approach the study utilized the convenience sampling technique data were collected through social media platforms from individuals over the age of 18 who live in turkey and have traveled as tourists before for this purpose travel and tourism themed groups were applied six hypotheses based on the literature were tested in the study data analysis was carried out using the smart partial least square pls program on data collected from 226 people findings findings showed that the conceptual model explained tourists intentions well in detail subjective norm pbc and attitude together with their belief constructs all had a positive impact on visit intention practical implications destination managers are recommended to protect children s rights in the destination any kind of exploitation of children and child labor can be prevented if stakeholders within the industry do not include any partners that violate children s rights destination managers should also guarantee the safety of children by launching codes of conduct and guidelines in coaction with local authorities and ngos originality value many factors that may affect tourists intention to visit a destination have been studied in the literature so far however tourists perspective on child labor in a destination was not among these factors it is not known whether the problem of child labor in destinations will affect tourists intention to visit that destination in this study destination visit intention is discussed from this aspect and this study differs from the previous studies in this respect recommendations were provided for practitioners to evolve into a child friendly destination and highlight the efforts made to prevent child labor in their marketing practices 2022 emerald publishing limited child labor in tourism child friendly destination children s rights theory of planned behavior tpb tourists attitude travel intention,Sustainability
purpose big data analytics allows researchers and industry practitioners to extract hidden patterns or discover new information and knowledge from big data although artificial intelligence ai is one of the emerging big data analytics techniques hospitality and tourism literature has shown minimal efforts to process and analyze big hospitality data through ai thus this study aims to develop and compare prediction models for review helpfulness using machine learning ml algorithms to analyze big restaurant data design methodology approach the study analyzed 1 483 858 restaurant reviews collected from yelp com after a thorough literature review the study identified and added to the prediction model 4 attributes containing 11 key determinants of review helpfulness four ml algorithms namely multivariate linear regression random forest support vector machine regression and extreme gradient boosting xgboost were used to find a better prediction model for customer decision making findings by comparing the performance metrics the current study found that xgboost was the best model to predict review helpfulness among selected popular ml algorithms results revealed that attributes regarding a reviewer s credibility were fundamental factors determining a review s helpfulness review helpfulness even valued credibility over ratings or linguistic contents such as sentiment and subjectivity practical implications the current study helps restaurant operators to attract customers by predicting review helpfulness through ml based predictive modeling and presenting potential helpful reviews based on critical attributes including review reviewer restaurant and linguistic content using ai online review platforms and restaurant websites can enhance customers attitude and purchase decision making by reducing information overload and search cost and highlighting the most crucial review helpfulness features and user friendly automated search results originality value to the best of the authors knowledge the current study is the first to develop a prediction model of review helpfulness and reveal essential factors for helpful reviews furthermore the study presents a state of the art ml model that surpasses the conventional models prediction accuracy the findings will improve practitioners marketing strategies by focusing on factors that influence customers decision making 2021 emerald publishing limited artificial intelligence big data analytics machine learning prediction restaurant reviews review helpfulness,Sustainability
in view of the lack of consideration of user behavior motives in traditional personalized precision service systems the accuracy of service content is not high in order to solve this problem research on personalized accurate service push method based on active geographic perception by constructing a geographic feature information model get the characteristics of the user s destination in real time and then infer the user s behavioral motivation focusing on active geographic awareness technology and personalized precision service methods the concept principle process and key technologies of active geographic sensing are studied determined the main research content of active geographic perception and the relationship then analyze and discuss the construction method of active geographic awareness architecture developed a geographic feature content system and studied its extraction and weight calculation methods by the way according to the characteristics of active geo sensing an active awareness api conforming to high efficiency and real time is designed then explored the personalized accurate service push method based on active geographic perception designed three processes of geographic awareness service retrieval and service push a service retrieval and delivery method is proposed finally a personalized precise service system based on active geographical perception is designed by adding geographic features to the personalized precision service it can make up for the lack of service personalization and lack of precision caused by ignoring user motivation which provides a new idea for more accurate and personalized service push 2020 j w jiang et al motivation construction method feature information intelligent services key technologies personalized service service personalization service retrieval weight calculation behavioral research active perception geographic data mining feature model smart service user motivation,Tech_Communication
the introduction of unmanned arial vehicles uavs in smart city operations is considered a sustainable technological solution due to the promised significant greenhouse gas emission reductions this study developed an integrated multi objective charging infrastructure coverage optimization model that integrates uav based operations with solar energy harnessing from building envelopes this model maximizes uavs coverage range and minimizes the total cost of energy and decarbonization the model is based on a flexible energy use model for uavs calibrated to experimental measurements to generate a minimum energy trajectory we also developed an origin destination o d demand geo referenced in a digital twin model to replicate real world operation overall 12 532 simulated daily missions in a large sized city are modelled the results show that the proposed system can eliminate ghg emissions furthermore the system can significantly reduce the decarbonization price through associated savings and excess generated electricity the proposed approach demonstrates avenues to advance smart cities and capitalize on renewable energy 2022 antennas emission control greenhouse gases multiobjective optimization smart city solar energy aerial vehicle autonomous drone charging station planning decarbonisation greenhouse gas emission reduction multi objectives optimization sustainable charging technological solution unmanned aerial vehicle zero emission aerial survey emission control optimization smart city solar power unmanned vehicle urban planning drones autonomous drones multi objective optimization smart cities sustainable charging unmanned aerial vehicles uav zero emission,Tech_Communication
despite the increasing use of tourism technology not much has been discovered about the effects of the external aspects of tourism technology with internal inclination of travelers to adopt the technologies this study attempted to examine the influence of smart tourism technologies stts and travelers technology readiness tr on satisfaction and future behavioral intention comparing two smart tourism destinations in the united states and south korea this study investigated the cross country effects in the relationships among stts tr satisfaction and behavioral intention the results revealed that travelers tr has a more significant impact on satisfaction than stts specifically travelers optimism innovativeness and discomfort significantly influenced travelers satisfaction while stts informativeness positively affected travelers satisfaction the results of cross country comparison indicated that travelers tr and perspectives toward stts differently affected their satisfaction with stts by their destination country the findings of this study suggest that when implementing stts in tourism destinations the destination tourism organizations should identify their target travelers demographic profile including cultural backgrounds as a way to enhance their level of satisfaction and future behavioral intention 2021 john wiley sons ltd south korea united states comparative study technology adoption tourism development tourist behavior tourist destination travel behavior cross country research intention satisfaction smart tourism technology technology readiness,Sustainability
with the continuous acceleration of urbanization urban functional zoning has shifted the emphasis from scale growth to quality improvement optimizing urban spatial layout deepening multi mode integration of traffic operation and building an integrated travel service platform are the core needs of urban transportation s digital transformation urban traffic travel characteristic mining and behavior analysis are helpful in improving the urban multidimensional transportation service system meeting diversified travel needs promoting the rational development and utilization of the urban land and guiding the urban decision makers to formulate reasonable planning measures cellular signaling data csd has the advantages of wide coverage large sample size and long term continuous monitoring cellular network big data can analyze the origin destination od distribution and travel behavior pattern of individuals or large populations at a lower cost thus being important for promoting the development of future urban intelligent transportation in this paper the existing traffic information collection methods development constraints and the importance of cellular signaling data are summarized and the architecture of an intelligent transportation system based on cellular signaling data key technology research progress and future development direction are reviewed first according to its functional planning and development requirements the architectural design and application framework of the csd based urban traffic big data system c utbds are proposed second from the perspective of cellular network travel chain construction the structure of the cellular mobile communication network travel chain characteristics and extraction framework arc summarized the noise data of the travel chain data optimization methods for track vibration and the road network matching technology when the travel chain trajectory is integrated with the actual road network arc expounded then considering the needs of urban spatial structure optimization and multi mode traffic development driven by cellular network big data the research status of urban traffic travel characteristics mining is introduced in detail including population flow monitoring travel pattern recognition behavior analysis and prediction finally the technical direction and development trend of future research are highlighted from the aspects of 5g optimization positioning multi source data processing and mining fine grained travel pattern recognition and component based system model architecture construction 2023 xi an highway university all rights reserved behavioral research big data data handling decision making intelligent systems mobile telecommunication systems motor transportation network architecture pattern recognition roads and streets structural optimization traffic control urban growth urban transportation wireless networks cellular network cellular network big data cellular signaling data cellular signalling data systems intelligent transportation systems traffic engineering travel characteristic received 09 dec 2022 trip chains urban traffic population statistics cellular network big data cellular signaling data intelligent transportation system review traffic engineering travel characteristic received 09 dec 2022 trip chain,Tourism_Experience
purpose the purpose of this paper is to emphasize the increasing importance of information and communication technologies icts in smart tourism destinations in their integration in the activity of the tourism companies and in their interaction with visitors tourists in summary it is intended to evaluate in the city of porto how the use of technology before during and after the visit influences the tourist experience design methodology approach the authors empirically investigate the importance of using icts during tourism experience assess the access availability of ict at the destination and its importance in tourist s decisions it is analyzed if the applications and or information available on the internet are important and positively influence the tourism experience in porto that is the degree of tourist satisfaction the empirical evidence is based on a quantitative analysis using a data set involving 423 tourists in the city of porto findings the importance of the internet access at the destination especially in places like airports and hotels since most tourists are primarily using their mobile devices and computers during the trip and the existing information technologies available in the destination internet smartphones or other mobile devices and applications are considered very important in explaining tourists experience originality value this study identifies the strengths and weaknesses of the technological strategies providing useful information for destination management discussing innovation in tourism and proposing a framework that empirically evaluates how technological components used in smart tourism destinations can improve tourists experiences 2018 pedro liberato elisa alen and dalia liberato information and communications technologies smart destination tourism experience tourist behaviour,Sustainability
finding out the characteristics of transit travel behaviors can provide an effective evidence for transit management and decisions nowadays mining the smart card data to obtain travel information have become a new means for travel behavior analysis based on the theory of activity based travel behavior analysis a methodology of activity identification and purpose assignment is proposed to reconstruct and analyze residents daily bus travel behavior firstly the main activity areas of residents are obtained through the spatial clustering analysis of travel s origin destination secondly the residence and workplace areas are recognized based on multi day trip information and a series of travel features then the bus travel activities are reconstructed according to the properties of travel destinations finally a case study of guangzhou citizen bus travel behavior analysis is conducted to analyze the travel characteristic copyright 2020 by science press activity area identification activity properties identification bus travel information intelligent transportation travel characteristics buses functional assessment smart cards systems engineering activity based travels bus travels guangzhou origin destination spatial clustering transit management travel behaviors travel information bus transportation,Tourism_Experience
world heritage cities are tourist destinations with a long tradition that attract a high influx of visitors on the other hand the smart destination sd model was created as a new paradigm of destination management strongly promoted by the spanish central administration bearing this in mind this article aims to explore the knowledge and interpretation of the sd model revered by the stakeholders of a world heritage destination to this end the city of segovia has been chosen as the subject of our case study a total of 28 semi structured interviews were conducted with destination stakeholders and experts in the smart destination model the results obtained show the need to adopt a bottom up approach that develops human capital and a more strategic orientation an action model is proposed based on the central issues identified by the stakeholders 2023 juan vicente calle lamelas maría garcía hernández y fernando enrique garcía muiña segovia smart destination smart tourist city stakeholders world heritage cities,Urban_Sustainability
the emergency of covid 19 has had negative consequences on the health of populations and in many economic sectors fueling deep social and political tensions at a global level stimulating a rethinking of traditional models of life and production and urging greater attention to the relationship between man and nature with a view to sustainability the health shock particularly hit the tourism and culture sectors towards which the various national governments have adopted support measures in italy the ministry of cultural heritage and activities and tourism mibact has prepared a series of rules to avoid the collapse of entire production chains connected to the value system of tourism and culture the objective of the paper is to illustrate the main measures in favor of the two sectors in the light of the national strategic plan for italian tourism 2017 2022 and to formulate a proposal for innovation of the traditional way of conceiving the interdependencies between tourism and culture guided by the perspective of wellness tourism this perspective takes note of the growing demand for well being that consumers require and the enormous potential of historical cultural food and wine sports and spa resources that italy has and which could be integrated into new proposals of experiential value for tourists in the future within smart wellness destinations generating social and economic value for travelers while respecting ecosystemic constraints 2020 eum edizioni universita di macerata all rights reserved No Keywords,Data_Analysis
this study presents the evaluation results of the atana research program which focuses on a platform that integrates the creation and management of narratives associated with cultural tourism applications considering the objectives of this study and the target audience the proposed method could be beneficial to museums and cultural institutions by providing interactive tours and enhancing the overall visitor experience additionally it can be advantageous for cultural tourism stakeholders and local businesses in the surrounding areas as it may attract more tourists and increase footfall the platform leverages augmented reality and narrative techniques within an ambient intelligence environment that encompasses a museum and its surrounding landmarks the case study pertains to the kotsanas museum of ancient greek technology maet an institution with a continuous presence for 25 years represented through a network of museums on the same theme located in ancient olympia and athens and an exhibition in which the organisation has participated in malta the methodology employed leverages the principles of ambient intelligence enabling tourists to traverse the historic centre of athens or the archaeological site of the olympia and to explore ancient greek technological inventions through a mobile application supporting augmented reality the proposed approach also supported the participation of maet in an exhibition in malta by projecting a variety of 3d inventions presented in maet museums through augmented reality the author s 2024 ambient intelligence ancient greek technology augmented reality cultural heritage museum narratives recommendation system user engagement,Data_Analysis
